,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
3788,18229508,male,46,171.0,72.0,18.0,92.0,40.3,81.0
3789,11001051,female,20,172.0,71.0,5.0,73.0,39.1,12.0
3790,19791571,female,34,156.0,52.0,11.0,87.0,39.9,47.0
3791,18900736,male,26,188.0,91.0,28.0,110.0,40.7,186.0
3792,16267891,female,35,165.0,61.0,20.0,99.0,40.3,110.0
3793,17874805,male,48,181.0,86.0,3.0,87.0,38.9,12.0
3794,12766571,male,65,190.0,95.0,9.0,88.0,39.8,48.0
3795,11429199,female,65,166.0,64.0,27.0,114.0,40.7,205.0
3796,11764516,male,57,191.0,92.0,9.0,87.0,40.0,42.0
3797,15459106,female,35,172.0,72.0,28.0,106.0,40.8,170.0
3798,11731165,female,66,167.0,71.0,27.0,106.0,40.8,179.0
3799,18042708,male,21,173.0,75.0,10.0,94.0,40.1,36.0
3800,14226375,female,65,171.0,66.0,27.0,104.0,40.9,175.0
3801,10313125,female,23,160.0,55.0,28.0,113.0,41.0,192.0
3802,10210251,male,49,180.0,81.0,21.0,103.0,40.4,136.0
3803,13510781,male,28,165.0,74.0,20.0,95.0,40.6,82.0
3804,12061462,male,61,185.0,81.0,4.0,81.0,38.9,15.0
3805,11348433,male,34,172.0,81.0,21.0,103.0,40.7,121.0
3806,17958322,male,34,187.0,81.0,18.0,107.0,40.3,114.0
3807,13982400,male,48,190.0,95.0,10.0,92.0,39.7,51.0
3808,14050303,female,62,173.0,73.0,13.0,85.0,40.0,56.0
3809,12194902,male,20,187.0,93.0,8.0,89.0,39.5,26.0
3810,13839510,female,63,169.0,66.0,19.0,103.0,40.5,120.0
3811,10922280,male,48,173.0,79.0,21.0,96.0,40.7,112.0
3812,10420513,male,21,191.0,95.0,25.0,110.0,40.8,162.0
3813,13800453,female,22,170.0,69.0,26.0,100.0,41.0,137.0
3814,15194331,female,52,151.0,58.0,16.0,93.0,40.1,83.0
3815,15560359,female,29,164.0,57.0,9.0,87.0,39.9,37.0
3816,13917424,female,27,193.0,87.0,12.0,97.0,39.9,57.0
3817,11796211,male,61,183.0,85.0,20.0,99.0,40.7,131.0
3818,10998314,female,26,167.0,67.0,7.0,84.0,39.6,25.0
3819,11022378,male,50,181.0,84.0,5.0,92.0,39.0,25.0
3820,13064141,male,79,196.0,100.0,21.0,93.0,40.4,143.0
3821,14781112,female,30,164.0,61.0,12.0,94.0,39.9,58.0
3822,13020317,female,63,161.0,61.0,20.0,106.0,40.1,135.0
3823,13431564,female,41,170.0,72.0,17.0,92.0,40.2,80.0
3824,11509786,female,32,160.0,62.0,28.0,107.0,40.7,176.0
3825,12122483,female,23,160.0,62.0,9.0,97.0,39.3,45.0
3826,15166142,male,44,186.0,86.0,26.0,100.0,40.5,153.0
3827,16108423,male,57,195.0,91.0,14.0,92.0,40.0,76.0
3828,11968898,male,32,167.0,66.0,11.0,93.0,39.8,42.0
3829,18707831,female,42,172.0,67.0,4.0,87.0,38.9,17.0
3830,10354587,female,40,171.0,72.0,13.0,100.0,40.0,72.0
3831,14869660,male,45,187.0,85.0,18.0,91.0,40.4,82.0
3832,14569822,female,64,161.0,68.0,23.0,109.0,40.8,160.0
3833,13560718,male,34,203.0,101.0,12.0,102.0,39.8,72.0
3834,15837100,male,47,174.0,80.0,16.0,101.0,40.5,97.0
3835,17761520,female,25,169.0,68.0,14.0,88.0,40.1,57.0
3836,16203973,female,39,156.0,58.0,5.0,78.0,39.3,17.0
3837,10300085,male,25,193.0,99.0,4.0,91.0,38.9,16.0
3838,18947699,male,63,185.0,82.0,6.0,83.0,39.1,25.0
3839,18888891,female,20,155.0,55.0,2.0,82.0,38.3,7.0
3840,15685526,male,40,204.0,105.0,28.0,111.0,41.0,217.0
3841,15473013,male,77,201.0,101.0,24.0,109.0,40.8,220.0
3842,18986921,male,57,190.0,96.0,2.0,83.0,37.9,8.0
3843,18459589,male,33,174.0,77.0,9.0,78.0,39.7,17.0
3844,18664101,male,65,174.0,81.0,21.0,103.0,40.6,152.0
3845,18935847,male,35,196.0,95.0,11.0,93.0,39.4,51.0
3846,10020479,female,35,173.0,71.0,29.0,114.0,41.0,202.0
3847,17489851,male,26,195.0,97.0,7.0,84.0,39.4,20.0
3848,12405000,male,22,189.0,93.0,5.0,77.0,39.2,8.0
3849,11962088,female,37,167.0,64.0,9.0,91.0,39.9,42.0
3850,17588263,male,27,192.0,93.0,27.0,112.0,40.5,190.0
3851,11874273,male,24,167.0,66.0,27.0,100.0,40.5,121.0
3852,10293839,male,20,171.0,77.0,3.0,86.0,38.6,7.0
3853,13926344,female,76,179.0,80.0,21.0,110.0,40.9,150.0
3854,17254889,female,28,171.0,68.0,17.0,107.0,40.1,104.0
3855,14816139,male,57,176.0,82.0,6.0,92.0,39.2,31.0
3856,15387103,female,40,164.0,64.0,15.0,93.0,40.3,73.0
3857,12966327,female,57,170.0,69.0,20.0,96.0,40.2,109.0
3858,13175113,male,36,193.0,91.0,30.0,107.0,41.0,200.0
3859,18086810,female,57,139.0,44.0,28.0,108.0,40.9,198.0
3860,16959072,male,37,158.0,63.0,20.0,103.0,40.5,110.0
3861,18217363,female,79,162.0,58.0,18.0,95.0,40.1,106.0
3862,12398290,female,20,174.0,77.0,21.0,110.0,40.7,130.0
3863,17332980,female,26,158.0,60.0,17.0,91.0,40.4,76.0
3864,10784419,male,38,181.0,80.0,18.0,98.0,40.2,93.0
3865,10519770,male,70,174.0,78.0,22.0,100.0,40.6,153.0
3866,15229533,female,25,158.0,53.0,21.0,103.0,40.4,123.0
3867,19802142,female,33,179.0,72.0,6.0,94.0,39.5,29.0
3868,13757013,male,66,182.0,84.0,4.0,87.0,38.9,20.0
3869,10029469,female,28,163.0,66.0,21.0,99.0,40.8,111.0
3870,12464192,male,45,188.0,97.0,13.0,92.0,39.5,65.0
3871,15761153,female,24,159.0,58.0,30.0,112.0,40.9,202.0
3872,13851670,female,71,189.0,89.0,18.0,89.0,40.4,84.0
3873,17012358,male,30,192.0,92.0,1.0,72.0,37.7,1.0
3874,10490363,female,36,180.0,75.0,19.0,98.0,40.6,99.0
3875,16491591,male,38,176.0,79.0,3.0,92.0,38.5,13.0
3876,13071739,female,67,162.0,63.0,5.0,87.0,39.3,24.0
3877,18877726,male,58,181.0,82.0,25.0,104.0,41.0,177.0
3878,15829157,female,22,167.0,64.0,16.0,89.0,40.2,66.0
3879,12990661,female,49,168.0,66.0,2.0,81.0,38.3,7.0
3880,14218053,female,53,169.0,64.0,11.0,96.0,39.7,60.0
3881,17064853,female,43,160.0,59.0,6.0,75.0,39.3,19.0
3882,16507757,female,39,160.0,60.0,16.0,96.0,40.3,84.0
3883,16665810,male,21,199.0,97.0,2.0,76.0,38.3,3.0
3884,11854776,female,41,155.0,62.0,28.0,113.0,41.1,198.0
3885,18099818,female,46,170.0,71.0,16.0,106.0,40.2,101.0
3886,19912939,male,30,185.0,84.0,28.0,103.0,40.9,157.0
3887,18780935,female,26,162.0,59.0,15.0,92.0,40.4,69.0
3888,16153573,female,27,182.0,75.0,5.0,93.0,39.5,23.0
3889,14101224,male,32,190.0,89.0,15.0,98.0,40.3,76.0
3890,11184453,male,32,194.0,98.0,3.0,86.0,38.6,10.0
3891,11034081,female,22,159.0,58.0,6.0,85.0,39.0,23.0
3892,12365290,female,71,165.0,60.0,28.0,115.0,40.7,220.0
3893,10717701,female,44,173.0,66.0,25.0,88.0,40.6,110.0
3894,14306958,male,21,192.0,94.0,10.0,90.0,39.6,34.0
3895,17330663,female,36,152.0,53.0,6.0,83.0,39.2,23.0
3896,17094222,female,23,154.0,54.0,28.0,105.0,41.0,168.0
3897,16212796,female,23,171.0,66.0,22.0,106.0,40.7,131.0
3898,13570908,male,41,186.0,82.0,14.0,100.0,40.3,79.0
3899,13235806,male,20,193.0,98.0,8.0,92.0,39.8,30.0
3900,11280049,female,45,154.0,55.0,30.0,111.0,40.9,211.0
3901,17377957,male,25,179.0,78.0,6.0,97.0,39.3,26.0
3902,15418365,male,21,191.0,89.0,9.0,85.0,39.5,23.0
3903,15190143,female,76,170.0,73.0,3.0,74.0,38.1,10.0
3904,15399370,female,38,178.0,68.0,12.0,97.0,40.0,63.0
3905,11057744,male,45,184.0,91.0,16.0,91.0,40.2,75.0
3906,16396739,female,47,154.0,53.0,25.0,103.0,40.6,156.0
3907,19306123,male,56,179.0,87.0,5.0,95.0,39.1,29.0
3908,18884618,female,33,161.0,65.0,5.0,82.0,39.0,18.0
3909,16991462,female,21,169.0,63.0,11.0,91.0,40.0,48.0
3910,10484869,male,21,178.0,79.0,15.0,98.0,40.0,65.0
3911,19118933,female,22,157.0,56.0,26.0,114.0,40.8,180.0
3912,13749930,male,57,186.0,83.0,18.0,98.0,40.7,111.0
3913,16161995,male,24,180.0,79.0,26.0,102.0,40.8,132.0
3914,17596558,female,22,178.0,71.0,17.0,106.0,40.5,100.0
3915,15199684,male,44,175.0,79.0,23.0,103.0,40.7,142.0
3916,13433462,female,29,165.0,62.0,13.0,87.0,40.2,53.0
3917,18136279,female,50,163.0,64.0,12.0,94.0,40.3,62.0
3918,11064803,male,40,176.0,77.0,28.0,107.0,40.9,184.0
3919,16430252,female,26,164.0,62.0,15.0,95.0,39.8,73.0
3920,17021129,female,47,159.0,59.0,28.0,105.0,41.0,178.0
3921,11953032,female,32,165.0,65.0,20.0,91.0,40.6,90.0
3922,16539642,female,75,158.0,56.0,10.0,91.0,40.0,54.0
3923,11974096,female,38,173.0,77.0,15.0,94.0,40.3,72.0
3924,16137715,female,65,157.0,59.0,13.0,91.0,40.0,67.0
3925,16393841,male,77,184.0,88.0,26.0,111.0,40.5,239.0
3926,16250882,female,22,162.0,56.0,17.0,96.0,40.6,85.0
3927,16306567,male,46,181.0,87.0,20.0,103.0,40.8,129.0
3928,19081216,male,70,176.0,77.0,25.0,118.0,40.8,242.0
3929,13614624,male,31,180.0,79.0,4.0,86.0,39.1,12.0
3930,12277432,female,26,170.0,67.0,19.0,97.0,40.6,96.0
3931,16677705,female,26,155.0,52.0,23.0,109.0,40.4,150.0
3932,18167689,male,33,174.0,79.0,17.0,100.0,40.5,89.0
3933,15596873,female,24,181.0,70.0,5.0,80.0,39.3,16.0
3934,13200711,male,41,178.0,78.0,4.0,78.0,39.2,9.0
3935,16735883,female,32,154.0,57.0,10.0,96.0,39.7,52.0
3936,12485114,male,57,177.0,80.0,8.0,91.0,39.7,40.0
3937,18891334,male,29,201.0,101.0,4.0,79.0,39.1,9.0
3938,16642924,female,45,170.0,70.0,20.0,100.0,40.7,113.0
3939,11715600,male,76,182.0,89.0,15.0,96.0,40.4,103.0
3940,10497479,female,31,168.0,59.0,28.0,102.0,40.7,161.0
3941,13492224,male,71,174.0,78.0,15.0,105.0,40.0,117.0
3942,11665512,female,71,154.0,61.0,25.0,111.0,40.6,185.0
3943,14749158,female,74,164.0,62.0,26.0,104.0,41.0,174.0
3944,12891883,male,35,200.0,101.0,6.0,85.0,39.1,21.0
3945,19508115,female,48,171.0,69.0,21.0,99.0,40.6,118.0
3946,14889237,male,45,190.0,99.0,18.0,105.0,40.6,125.0
3947,17955366,male,56,173.0,73.0,4.0,85.0,38.4,16.0
3948,17714995,male,31,183.0,87.0,15.0,97.0,40.2,72.0
3949,19284986,male,40,168.0,72.0,14.0,99.0,39.8,73.0
3950,13566849,female,51,162.0,59.0,21.0,107.0,40.7,140.0
3951,10451792,male,43,185.0,85.0,19.0,94.0,40.3,93.0
3952,16899875,female,35,150.0,53.0,19.0,101.0,40.8,110.0
3953,18510945,female,21,151.0,49.0,14.0,101.0,40.3,79.0
3954,14767779,male,46,179.0,76.0,28.0,102.0,41.0,170.0
3955,16330345,female,69,170.0,72.0,16.0,88.0,40.1,76.0
3956,15718607,female,29,185.0,75.0,30.0,109.0,41.2,188.0
3957,16841729,male,56,177.0,84.0,12.0,90.0,40.1,59.0
3958,10199610,female,32,166.0,66.0,14.0,89.0,39.9,60.0
3959,17070071,female,50,169.0,74.0,8.0,90.0,39.6,37.0
3960,13223862,female,22,154.0,49.0,16.0,95.0,40.3,80.0
3961,14175796,female,23,167.0,61.0,10.0,92.0,39.6,45.0
3962,18423795,female,25,166.0,65.0,6.0,89.0,39.2,25.0
3963,10944343,female,37,179.0,75.0,4.0,89.0,38.8,17.0
3964,14496329,female,44,172.0,62.0,16.0,95.0,40.3,83.0
3965,12594630,female,47,152.0,55.0,16.0,98.0,40.3,91.0
3966,13986856,female,50,170.0,66.0,6.0,85.0,39.5,25.0
3967,17161697,male,65,187.0,89.0,18.0,101.0,40.0,128.0
3968,11940761,female,68,141.0,48.0,2.0,85.0,38.2,10.0
3969,18265751,male,40,189.0,91.0,25.0,99.0,40.6,141.0
3970,13310511,male,71,191.0,94.0,19.0,101.0,40.5,143.0
3971,13364765,male,65,193.0,96.0,27.0,107.0,40.5,221.0
3972,13034851,male,25,204.0,103.0,10.0,93.0,40.0,43.0
3973,10811092,female,69,169.0,67.0,29.0,111.0,40.7,211.0
3974,18921304,female,21,165.0,66.0,6.0,83.0,39.3,21.0
3975,16192447,male,76,177.0,83.0,14.0,101.0,40.3,105.0
3976,14056281,female,27,156.0,55.0,19.0,104.0,40.6,113.0
3977,15061225,male,75,169.0,72.0,16.0,98.0,40.0,108.0
3978,13667533,male,64,177.0,81.0,15.0,93.0,40.0,85.0
3979,19380876,female,33,177.0,72.0,14.0,92.0,40.3,64.0
3980,13073285,male,65,179.0,80.0,6.0,91.0,39.5,32.0
3981,15529998,female,42,166.0,63.0,11.0,80.0,40.2,39.0
3982,19644436,female,20,152.0,53.0,3.0,76.0,38.3,9.0
3983,14988744,male,71,184.0,91.0,14.0,87.0,40.0,75.0
3984,13006321,male,53,196.0,103.0,9.0,91.0,39.8,48.0
3985,11055225,male,68,184.0,91.0,16.0,90.0,40.1,90.0
3986,16170652,male,75,178.0,83.0,26.0,119.0,40.7,265.0
3987,12309121,male,78,174.0,80.0,9.0,87.0,39.5,49.0
3988,11653070,female,79,170.0,75.0,8.0,87.0,39.4,38.0
3989,15379395,female,69,170.0,71.0,25.0,99.0,40.7,149.0
3990,10091465,male,26,177.0,78.0,23.0,104.0,40.3,125.0
3991,19669217,male,74,183.0,91.0,19.0,97.0,40.7,133.0
3992,19206087,male,74,184.0,83.0,13.0,97.0,39.9,89.0
3993,18684812,female,31,167.0,65.0,19.0,99.0,40.3,102.0
3994,10953676,female,32,161.0,57.0,4.0,91.0,39.0,19.0
3995,16630436,female,74,150.0,56.0,9.0,90.0,39.6,48.0
3996,14333424,male,78,184.0,86.0,26.0,107.0,40.6,223.0
3997,18522331,male,24,193.0,89.0,27.0,108.0,40.7,167.0
3998,11550336,female,52,181.0,76.0,6.0,85.0,39.2,25.0
3999,14657744,female,22,167.0,64.0,7.0,91.0,39.4,31.0
4000,19933420,female,24,148.0,50.0,15.0,98.0,40.3,80.0
4001,17670321,female,45,167.0,69.0,9.0,96.0,39.8,47.0
4002,11570706,male,29,196.0,97.0,26.0,105.0,40.9,160.0
4003,17898833,female,60,169.0,71.0,10.0,98.0,39.8,57.0
4004,13646799,female,32,142.0,48.0,5.0,79.0,38.9,17.0
4005,19750359,male,26,187.0,87.0,10.0,86.0,39.4,29.0
4006,10088974,female,44,154.0,62.0,18.0,96.0,40.4,96.0
4007,10833946,male,53,182.0,78.0,12.0,91.0,40.0,58.0
4008,12442756,male,22,185.0,88.0,22.0,113.0,40.6,150.0
4009,13798251,female,52,173.0,68.0,20.0,99.0,40.3,114.0
4010,18332679,male,70,176.0,83.0,6.0,96.0,39.2,39.0
4011,17482369,female,32,150.0,57.0,19.0,96.0,40.3,98.0
4012,18922964,male,72,191.0,94.0,19.0,103.0,40.6,149.0
4013,12529768,female,73,141.0,47.0,22.0,97.0,40.8,135.0
4014,17285679,male,38,197.0,104.0,16.0,97.0,40.1,89.0
4015,18858634,male,40,184.0,92.0,11.0,95.0,40.0,56.0
4016,19823155,male,51,189.0,88.0,15.0,104.0,39.7,103.0
4017,13473399,female,45,163.0,64.0,8.0,80.0,40.0,29.0
4018,19751742,female,29,158.0,56.0,10.0,91.0,39.9,46.0
4019,16451525,female,51,164.0,60.0,19.0,92.0,40.3,96.0
4020,11182952,female,56,158.0,54.0,8.0,90.0,39.3,40.0
4021,15977838,female,22,164.0,62.0,2.0,85.0,38.5,7.0
4022,11417259,male,62,187.0,94.0,5.0,84.0,39.5,23.0
4023,17488164,female,72,146.0,53.0,12.0,94.0,40.1,69.0
4024,13857166,male,38,172.0,78.0,20.0,94.0,40.5,90.0
4025,11485371,female,42,149.0,50.0,15.0,99.0,40.2,86.0
4026,15222950,male,27,194.0,90.0,7.0,89.0,39.5,24.0
4027,19755121,male,23,187.0,83.0,24.0,104.0,40.9,130.0
4028,19666541,female,32,151.0,52.0,15.0,99.0,40.0,83.0
4029,14771702,female,24,165.0,65.0,23.0,105.0,40.8,135.0
4030,16398210,female,36,144.0,49.0,11.0,91.0,40.2,53.0
4031,11592925,female,35,174.0,67.0,25.0,107.0,40.8,156.0
4032,17034371,female,72,168.0,70.0,12.0,85.0,39.8,54.0
4033,15772373,male,23,175.0,70.0,5.0,78.0,39.0,6.0
4034,13607724,female,71,156.0,61.0,26.0,111.0,40.8,193.0
4035,14309852,female,27,176.0,69.0,6.0,82.0,39.2,21.0
4036,13630461,female,74,176.0,83.0,30.0,111.0,40.8,215.0
4037,16885164,female,42,145.0,44.0,9.0,89.0,39.4,43.0
4038,12493640,female,29,167.0,67.0,10.0,90.0,40.2,43.0
4039,18284933,female,73,166.0,65.0,7.0,83.0,39.5,31.0
4040,10608340,female,49,173.0,70.0,4.0,94.0,39.1,20.0
4041,11742492,male,38,187.0,82.0,9.0,95.0,39.5,43.0
4042,13253354,female,22,184.0,81.0,5.0,82.0,39.4,16.0
4043,13794336,female,64,175.0,68.0,3.0,87.0,38.6,14.0
4044,15982368,female,42,157.0,59.0,24.0,97.0,40.6,130.0
4045,13386883,female,41,163.0,62.0,3.0,87.0,38.5,13.0
4046,15527192,male,67,178.0,80.0,15.0,87.0,40.6,74.0
4047,18671205,male,68,186.0,88.0,1.0,87.0,37.8,5.0
4048,19077586,female,35,178.0,78.0,16.0,94.0,39.8,76.0
4049,14675786,male,41,184.0,82.0,19.0,104.0,40.4,119.0
4050,13691051,female,36,173.0,68.0,17.0,97.0,40.2,88.0
4051,19340793,male,69,195.0,95.0,10.0,92.0,39.6,61.0
4052,11049596,male,76,193.0,98.0,16.0,95.0,40.2,111.0
4053,14798042,male,25,179.0,85.0,29.0,108.0,40.6,179.0
4054,11199746,male,45,181.0,87.0,25.0,104.0,40.9,164.0
4055,13616020,female,63,172.0,66.0,26.0,104.0,41.1,168.0
4056,15600044,female,32,151.0,51.0,8.0,91.0,39.6,38.0
4057,12586756,female,56,165.0,67.0,21.0,96.0,40.8,115.0
4058,19486187,female,22,166.0,61.0,18.0,97.0,40.3,91.0
4059,10100047,female,25,159.0,59.0,21.0,96.0,40.9,105.0
4060,15659149,female,27,185.0,78.0,9.0,91.0,39.8,38.0
4061,19455387,female,32,176.0,77.0,21.0,103.0,40.5,118.0
4062,13981062,male,30,187.0,92.0,14.0,95.0,40.3,64.0
4063,13653590,female,40,158.0,52.0,24.0,108.0,40.4,160.0
4064,15941545,female,53,177.0,76.0,12.0,95.0,40.0,62.0
4065,10951752,male,35,182.0,83.0,6.0,92.0,39.4,25.0
4066,13449861,male,42,192.0,95.0,30.0,107.0,40.7,211.0
4067,16674250,male,63,193.0,104.0,14.0,94.0,40.2,88.0
4068,13067072,male,44,186.0,82.0,16.0,100.0,40.5,93.0
4069,17433353,male,50,164.0,68.0,28.0,108.0,40.9,196.0
4070,18609268,female,20,169.0,65.0,29.0,98.0,40.9,147.0
4071,19748157,male,70,183.0,88.0,17.0,96.0,40.3,112.0
4072,10958146,female,21,179.0,74.0,26.0,106.0,40.8,151.0
4073,19833769,female,54,161.0,60.0,9.0,94.0,39.5,48.0
4074,15309891,female,21,164.0,61.0,19.0,95.0,40.3,91.0
4075,16287414,female,47,181.0,81.0,27.0,104.0,40.8,161.0
4076,10706514,male,34,194.0,96.0,25.0,111.0,41.2,182.0
4077,17674162,female,51,166.0,65.0,25.0,91.0,40.5,122.0
4078,13342092,female,25,175.0,70.0,20.0,105.0,40.4,117.0
4079,18346384,female,22,177.0,68.0,22.0,96.0,40.6,106.0
4080,17331187,female,60,165.0,60.0,4.0,86.0,38.6,18.0
4081,16500737,female,28,160.0,65.0,24.0,104.0,40.6,140.0
4082,11269933,male,68,169.0,69.0,11.0,94.0,39.8,64.0
4083,16826583,female,23,165.0,59.0,28.0,113.0,40.5,190.0
4084,17351708,male,60,177.0,81.0,25.0,104.0,40.6,179.0
4085,11513582,female,23,159.0,57.0,17.0,90.0,40.2,74.0
4086,14655535,female,32,169.0,65.0,7.0,82.0,39.3,25.0
4087,14135687,male,34,189.0,93.0,26.0,98.0,40.8,137.0
4088,13674818,male,27,182.0,80.0,3.0,74.0,38.9,3.0
4089,14810381,male,38,202.0,108.0,19.0,100.0,40.4,115.0
4090,19870290,male,22,184.0,88.0,24.0,104.0,40.2,131.0
4091,16869410,male,44,179.0,81.0,27.0,110.0,40.5,197.0
4092,14120544,female,45,167.0,66.0,23.0,98.0,40.4,126.0
4093,13344902,female,60,163.0,60.0,11.0,91.0,39.7,56.0
4094,17876911,female,42,180.0,78.0,6.0,79.0,39.3,19.0
4095,12967550,male,60,193.0,93.0,30.0,112.0,40.9,259.0
4096,14033574,female,45,177.0,72.0,2.0,75.0,38.3,6.0
4097,12463073,male,38,174.0,74.0,15.0,92.0,40.1,62.0
4098,11898845,female,69,162.0,63.0,23.0,104.0,40.8,152.0
4099,15435203,male,60,195.0,89.0,24.0,108.0,40.4,190.0
4100,19437988,female,53,178.0,70.0,18.0,95.0,40.6,95.0
4101,17657824,male,20,173.0,74.0,2.0,83.0,37.9,4.0
4102,17032062,female,62,178.0,77.0,16.0,91.0,40.7,78.0
4103,18375806,male,44,168.0,72.0,28.0,113.0,40.9,211.0
4104,19161622,female,76,186.0,89.0,11.0,98.0,40.0,63.0
4105,10531396,male,27,187.0,88.0,14.0,98.0,40.2,67.0
4106,12486656,male,20,190.0,85.0,22.0,103.0,40.6,114.0
4107,10896246,male,78,197.0,103.0,9.0,89.0,39.7,56.0
4108,10187691,female,62,156.0,63.0,13.0,86.0,40.4,59.0
4109,10858968,male,52,184.0,88.0,27.0,111.0,41.2,215.0
4110,16156252,female,27,173.0,68.0,18.0,99.0,40.4,94.0
4111,19640300,male,25,170.0,68.0,25.0,110.0,40.6,152.0
4112,11416066,female,43,172.0,64.0,9.0,84.0,39.5,36.0
4113,10270228,female,36,179.0,76.0,1.0,83.0,37.3,4.0
4114,16442049,male,20,191.0,91.0,9.0,100.0,39.7,44.0
4115,17024253,female,28,165.0,59.0,11.0,91.0,39.8,50.0
4116,18769310,male,40,176.0,77.0,6.0,92.0,39.2,26.0
4117,11819561,female,43,172.0,67.0,21.0,99.0,40.6,116.0
4118,11885227,male,60,192.0,97.0,17.0,80.0,40.3,66.0
4119,19093434,female,26,150.0,49.0,24.0,104.0,40.9,145.0
4120,18662300,female,56,180.0,79.0,4.0,74.0,39.0,12.0
4121,18609547,male,40,201.0,98.0,21.0,108.0,40.7,150.0
4122,14173949,female,40,178.0,77.0,14.0,89.0,40.3,60.0
4123,16290700,female,71,169.0,74.0,13.0,98.0,40.1,76.0
4124,14312894,female,40,176.0,72.0,4.0,84.0,38.6,15.0
4125,15539631,male,40,183.0,90.0,5.0,80.0,39.0,14.0
4126,14013809,female,36,168.0,62.0,27.0,117.0,40.6,200.0
4127,19085419,female,51,163.0,64.0,16.0,96.0,40.1,87.0
4128,13080362,female,30,141.0,45.0,27.0,112.0,41.1,189.0
4129,14837578,female,25,173.0,64.0,26.0,104.0,40.6,151.0
4130,14344420,female,25,180.0,77.0,7.0,86.0,39.8,26.0
4131,15383369,female,22,164.0,65.0,30.0,98.0,41.1,153.0
4132,18155848,male,74,182.0,88.0,14.0,88.0,40.0,78.0
4133,14699989,male,61,183.0,85.0,15.0,101.0,40.0,103.0
4134,14756214,male,36,180.0,78.0,6.0,85.0,39.2,18.0
4135,10433921,male,52,189.0,93.0,24.0,111.0,40.7,194.0
4136,14680344,male,29,188.0,86.0,7.0,83.0,39.3,18.0
4137,14425536,female,44,156.0,55.0,29.0,107.0,40.9,191.0
4138,16707041,male,27,183.0,79.0,13.0,99.0,40.2,62.0
4139,15217189,female,55,144.0,50.0,7.0,82.0,39.4,29.0
4140,17072565,female,28,166.0,59.0,14.0,94.0,40.1,68.0
4141,14042465,female,25,165.0,64.0,22.0,110.0,40.2,142.0
4142,16845982,female,68,152.0,54.0,26.0,105.0,40.8,177.0
4143,17981377,female,48,150.0,53.0,14.0,95.0,40.5,76.0
4144,12162135,male,20,191.0,94.0,9.0,92.0,40.0,33.0
4145,14680888,male,57,204.0,113.0,6.0,75.0,39.2,20.0
4146,10803909,male,24,190.0,92.0,14.0,92.0,39.9,54.0
4147,15464961,female,52,151.0,52.0,16.0,99.0,40.4,95.0
4148,18636358,male,67,187.0,87.0,9.0,87.0,39.5,46.0
4149,12492198,female,74,181.0,77.0,7.0,87.0,39.0,33.0
4150,17034126,female,30,154.0,52.0,22.0,97.0,40.7,117.0
4151,10808620,female,37,167.0,70.0,29.0,113.0,40.7,200.0
4152,15340726,male,38,182.0,80.0,27.0,114.0,40.6,205.0
4153,16761962,female,37,176.0,70.0,25.0,108.0,41.0,159.0
4154,10316019,female,37,177.0,69.0,14.0,97.0,39.9,73.0
4155,19876392,male,30,187.0,89.0,3.0,91.0,38.4,12.0
4156,16347418,male,23,189.0,91.0,23.0,107.0,40.8,139.0
4157,13407549,female,36,172.0,74.0,13.0,106.0,40.1,79.0
4158,14611928,male,61,189.0,98.0,25.0,110.0,40.4,212.0
4159,14415317,female,34,169.0,65.0,2.0,82.0,37.8,7.0
4160,16563309,male,72,179.0,82.0,25.0,99.0,40.7,175.0
4161,13289098,female,38,167.0,67.0,6.0,84.0,39.3,23.0
4162,14905505,male,54,186.0,82.0,2.0,83.0,38.3,7.0
4163,17242233,male,76,187.0,94.0,7.0,98.0,39.1,51.0
4164,14877593,female,66,175.0,69.0,7.0,86.0,39.4,32.0
4165,11272905,female,65,166.0,70.0,14.0,98.0,39.8,81.0
4166,19124933,female,57,150.0,57.0,1.0,84.0,37.8,4.0
4167,13875734,female,41,149.0,55.0,16.0,96.0,40.1,86.0
4168,19341455,female,41,152.0,56.0,26.0,110.0,40.9,178.0
4169,10056790,male,54,181.0,90.0,12.0,94.0,40.0,67.0
4170,19217037,female,66,171.0,65.0,28.0,96.0,40.6,158.0
4171,17303624,male,42,175.0,72.0,28.0,107.0,41.1,183.0
4172,13664308,male,22,177.0,83.0,20.0,99.0,40.4,92.0
4173,19111237,female,44,181.0,81.0,28.0,104.0,40.8,165.0
4174,14185340,female,51,150.0,57.0,18.0,100.0,40.1,107.0
4175,16042856,female,33,160.0,57.0,13.0,100.0,40.0,73.0
4176,15833595,female,39,163.0,65.0,7.0,85.0,39.6,28.0
4177,14748337,female,37,180.0,73.0,24.0,98.0,40.6,126.0
4178,13143604,male,58,180.0,86.0,12.0,92.0,40.3,64.0
4179,12303277,male,50,176.0,82.0,5.0,86.0,39.2,20.0
4180,13631554,female,20,172.0,70.0,18.0,105.0,40.6,103.0
4181,17175806,male,28,179.0,77.0,7.0,87.0,39.3,21.0
4182,14859275,female,27,180.0,80.0,13.0,93.0,40.0,58.0
4183,15429861,male,43,185.0,85.0,14.0,96.0,40.2,73.0
4184,13118311,female,38,161.0,59.0,5.0,79.0,38.9,17.0
4185,13853584,male,22,187.0,86.0,17.0,94.0,40.1,67.0
